鄉鎮市區,交易標的,土地移轉總面積平方公尺,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,主建物面積,附屬建物面積,陽台面積,電梯,縣市名稱,郵遞區號,交易年,交易月,交易日,建物坪數,單坪價格,建築完成年,建築完成月,建築完成日,交易時屋齡,車位有無,PK_key,latitude,longitude,郵遞區號6碼,土地位置建物門牌
中山區,房地(土地+建物),6.72,土地1建物1車位0,四層,十二層,1,商業用,鋼筋混凝土造,85.55,3,1,1,有,有,17350000,,0.0,0,含增建或未登記建物。,59.31,0.0,14.57,1,台北市,104,2018,9,6,25.878875,670430.9982562998,1988,10,26,30,0,RPTSMLNLIINFFCA28DA,25.048195,121.540564,,臺北市中山區長安東路二段１７８號４樓之３
中山區,房地(土地+建物),10.44,土地1建物1車位0,三層,五層,5,商業用,鋼筋混凝土造,45.3,1,1,1,有,有,6450000,,0.0,0,,26.99,1.43,1.67,0,台北市,104,2018,10,1,13.70325,470691.2593727765,1995,6,30,23,0,RPRRMLKMIINFFCA67CA,25.055947,121.526302,,臺北市中山區長春路６１巷２０號三樓
中山區,房地(土地+建物),44.75,土地1建物1車位0,四層,四層,2,住家用,鋼筋混凝土造,125.76,7,2,5,有,無,20600000,,0.0,0,含增建或未登記建物。,111.51,0.0,14.25,0,台北市,104,2018,8,25,38.0424,541501.0619729565,1975,3,19,43,0,RPUPMLOKJINFFCA18DA,25.061714,121.534163,,臺北市中山區松江路３１３巷８號４樓
中山區,房地(土地+建物),2.86,土地1建物1車位0,七層,十一層,1,商業用,鋼筋混凝土造,27.0,1,0,1,有,有,6060000,,0.0,0,含增建或未登記建物。；,18.83,1.29,0.0,1,台北市,104,2018,10,23,8.1675,741965.1056014692,1994,2,24,24,0,RPPOMLKKKINFFCA17CA,25.054605,121.534649,,臺北市中山區長春路１８４號七樓之１
中山區,房地(土地+建物),12.35,土地1建物1車位0,八層,八層,5,住家用,鋼筋混凝土造,45.6,1,1,1,有,有,7800000,,0.0,0,含增建或未登記建物。；,22.04,0.0,6.81,1,台北市,104,2018,11,12,13.794,565463.2448890822,2008,9,25,10,0,RPQSMLRLJINFFCA38CA,25.049254,121.527115,,臺北市中山區林森北路85巷62號8樓
中山區,房地(土地+建物)+車位,20.88,土地1建物1車位2,八層,十六層,1,住家用,見其他登記事項,331.75,4,2,2,有,有,65000000,坡道平面,95.04,0,,128.4,4.36,25.3,1,台北市,104,2018,11,15,100.354375,647704.6964818424,2015,6,23,3,1,RPRNMLQJKINFFCA77CA,25.062948,121.523521,,臺北市中山區民權東路一段１７號八樓
中山區,房地(土地+建物),3.28,土地1建物1車位0,七層,十五層,5,住家用,見其他登記事項,34.5,1,1,1,有,無,7680000,,0.0,0,,19.53,0.0,2.7,1,台北市,104,2018,11,11,10.43625,735896.5145526411,2010,4,9,8,0,RPUNMLSKKINFFCA38CA,25.05611,121.525272,,臺北市中山區林森北路３０８號七樓之２
中山區,房地(土地+建物),36.21,土地1建物1車位0,六層,六層,3,住家用,鋼筋混凝土造,94.0,3,2,2,有,無,14500000,,0.0,0,親友、員工或其他特殊關係間之交易。；,76.79,0.53,8.34,1,台北市,104,2018,10,15,28.435,509934.9393353262,1990,6,7,28,0,RPTNMLLLKINFFCA67CA,25.080139,121.549802,,臺北市中山區北安路５５４巷３９號六樓
中山區,房地(土地+建物),5.28,土地1建物1車位0,九層,十層,5,住家用,鋼筋混凝土造,45.02,1,1,1,有,有,8150000,,0.0,0,,30.6,0.0,3.9,1,台北市,104,2018,11,25,13.61855,598448.4398118742,1993,10,15,25,0,RPVQMLLLKINFFCA18CA,25.067023,121.527386,,臺北市中山區新生北路3段82巷2號9樓之2
中山區,房地(土地+建物)+車位,24.28,土地1建物1車位1,十六層,十六層,1,住家用,鋼筋混凝土造,264.62,3,1,2,有,有,76790000,坡道平面,33.74,3100000,,133.96,7.63,12.4,1,台北市,104,2018,12,6,80.04755,959304.8132016532,2016,5,24,2,1,RPQNMLSLKINFFCA08CA,25.062865,121.527261,,臺北市中山區民權東路一段７７號十六樓
中山區,房地(土地+建物)+車位,17.61,土地1建物1車位1,十四層,二十四層,1,住家用,見其他登記事項,230.72,4,2,2,有,有,49500000,坡道平面,26.66,0,,116.21,10.16,13.13,1,台北市,104,2018,11,17,69.7928,709242.2140965831,2013,11,1,5,1,RPQOMLRLKINFFCA08CA,25.056983,121.525623,,臺北市中山區林森北路351號14樓之1
中山區,房地(土地+建物),9.26,土地1建物1車位0,三層,五層,2,住家用,鋼筋混凝土造,40.010000000000005,0,0,1,有,無,3500000,,0.0,0,親友、員工或其他特殊關係間之交易。；,30.26,0.0,5.12,0,台北市,104,2018,12,18,12.103025,289183.90237151453,1989,5,22,29,0,RPXOMLRLKINFFCA78CA,25.055546,121.524059,,臺北市中山區中山北路二段５９巷４４弄３號三樓之１
中山區,房地(土地+建物)+車位,47.09,土地1建物1車位1,五層,十層,3,住家用,鋼筋混凝土造,155.72,3,2,2,有,有,24000000,坡道平面,0.0,0,,77.76,0.0,8.22,1,台北市,104,2018,12,6,47.1053,509496.80821478687,2000,6,28,18,1,RPSOMLNLJHOFFCA77CA,25.07941,121.559429,,臺北市中山區敬業三路１６２巷１１３號五樓
中山區,房地(土地+建物),4.03,土地1建物1車位0,八層,十四層,5,住家用,鋼筋混凝土造,43.58,1,1,1,有,有,11000000,,0.0,0,,24.83,0.92,4.14,1,台北市,104,2018,12,31,13.18295,834411.1143560433,2004,12,3,14,0,RPWQMLPKKHOFFCA58CA,25.063966,121.520529,,臺北市中山區天祥路８０號八樓之２
中山區,房地(土地+建物),7.17,土地1建物1車位0,八層,十一層,5,商業用,鋼筋混凝土造,33.1,1,1,1,有,有,9400000,,0.0,0,含增建或未登記建物。；,16.1,0.0,3.03,1,台北市,104,2018,12,21,10.01275,938803.0261416694,2006,3,23,12,0,RPOOMLMKLHOFFCA37CA,25.045347,121.535415,,臺北市中山區八德路二段66號8樓之9
中山區,房地(土地+建物),11.17,土地1建物1車位0,四層,四層,2,住家用,鋼筋混凝土造,27.58,3,2,1,有,無,3150000,,0.0,0,親友、員工或其他特殊關係間之交易。；含增建或未登記建物。；畸零地或有合併使用之交易。；共有人間之交易。,25.79,0.0,1.8,0,台北市,104,2019,3,12,8.34295,377564.2908084071,1977,1,13,42,0,RPQNMLTLLHOFFCA28CA,25.0276938,121.5328146,,臺北市中山區北安路５９５巷９號四樓
中山區,房地(土地+建物),10.63,土地1建物1車位0,四層,六層,5,住家用,鋼筋混凝土造,44.63,1,1,1,有,有,9500000,,0.0,0,,20.11,4.41,2.79,1,台北市,104,2019,3,25,13.500575,703673.7324151009,2008,4,24,11,0,RPSSMLMLMHOFFCA38CA,25.048958,121.535788,,臺北市中山區伊通街１９巷２７號四樓
中山區,房地(土地+建物)+車位,10.62,土地1建物1車位1,九層,十二層,1,住家用,見其他登記事項,125.69,2,1,1,有,有,22880000,坡道平面,46.25,1800000,,58.06,3.05,4.72,1,台北市,104,2019,4,20,38.021225,601769.1434192349,2016,6,2,3,1,RPVQMLMLNHOFFCA58CA,25.0566901,121.5266692,,臺北市中山區新生北路二段６８巷８號九樓之７
中山區,房地(土地+建物)+車位,38.22,土地1建物1車位1,八層,十層,3,住家用,鋼筋混凝土造,197.55,4,2,2,有,有,40910000,坡道平面,48.16,2500000,含增建或未登記建物。,116.89,0.0,10.1,1,台北市,104,2019,3,30,59.758875,684584.5073221341,1999,10,12,20,1,RPPOMLQLNHOFFCA28DA,25.078239,121.545668,,臺北市中山區北安路４５８巷４７弄１３號８樓
中山區,房地(土地+建物),3.03,土地1建物1車位0,八層,十一層,1,住家用,鋼筋混凝土造,29.09,1,1,1,有,有,3450000,,0.0,0,,23.02,0.0,0.0,1,台北市,104,2019,5,1,8.799725,392057.7063487779,1979,12,19,40,0,RPPPMLKMNHOFFCA77CA,25.0665869,121.5261865,,臺北市中山區德惠街３４號八樓之６
中山區,房地(土地+建物),52.0,土地1建物1車位0,三層,四層,2,住家用,鋼筋混凝土造,145.98,4,2,2,有,無,25680000,,0.0,0,含增建或未登記建物。；,125.95,0.0,20.03,0,台北市,104,2019,4,14,44.15895,581535.5664027338,1975,9,25,44,0,RPUPMLRLNHOFFCA88CA,25.061475,121.535137,,臺北市中山區民權東路二段152巷6弄1號3樓
中山區,房地(土地+建物),7.0,土地2建物1車位0,九層,十二層,1,住家用,鋼筋混凝土造,79.48,2,2,1,有,有,16400000,,0.0,0,含增建或未登記建物。；,56.79,0.0,9.93,1,台北市,104,2019,4,29,24.0427,682119.7286494445,1981,9,3,38,0,RPRNMLSLNHOFFCA48CA,25.0537475,121.5438656,,臺北市中山區復興北路１７０號九樓之１
中山區,房地(土地+建物),8.2,土地3建物1車位0,七層,十二層,1,商業用,鋼筋混凝土造,122.54,2,1,2,有,有,24000000,,0.0,0,含增建或未登記建物。；,105.19,0.0,10.16,1,台北市,104,2019,4,21,37.06835,647452.6111898695,1988,4,9,31,0,RPPNMLSLNHOFFCA28CA,25.057571,121.522461,,臺北市中山區中山北路二段84巷1號7樓
中山區,房地(土地+建物)+車位,48.35,土地1建物1車位1,五層，電梯樓梯間,六層,3,住家用,鋼筋混凝土造,160.13,3,2,2,有,有,35000000,坡道平面,0.0,0,,110.03,2.58,13.11,1,台北市,104,2019,3,31,48.439325,722553.421213033,1996,2,1,23,1,RPWNMLSLNHOFFCA98CA,25.0771715,121.5769081,,臺北市中山區吉林路４７號五樓
中山區,房地(土地+建物),5.55,土地2建物1車位0,五層,六層,5,商業用,鋼筋混凝土造,23.18,1,1,1,有,有,4680000,,0.0,0,含增建或未登記建物。；,20.68,0.0,0.0,1,台北市,104,2019,4,30,7.01195,667432.0267543265,1979,8,4,40,0,RPWPMLRLNHOFFCA09CA,25.060957,121.523735,,臺北市中山區中山北路二段115巷11號5樓之7
中山區,房地(土地+建物),5.28,土地1建物1車位0,三層,十層,5,商業用,鋼筋混凝土造,45.04,1,1,1,有,無,7200000,,0.0,0,含增建或未登記建物。依仲介公司提供之資料登錄,27.71,0.0,3.9,1,台北市,104,2019,5,4,13.6246,528455.8812735787,1993,10,15,26,0,RPVOMLRLNHOFFCA88CA,25.067023,121.527386,,臺北市中山區新生北路3段82巷2號3樓之4
中山區,房地(土地+建物),4.66,土地1建物1車位0,十一層,十二層,5,住家用,鋼筋混凝土造,38.18,1,1,1,有,有,6000000,,0.0,0,,25.96,0.0,5.04,1,台北市,104,2019,5,8,11.54945,519505.2578261303,1975,6,26,44,0,RPORMLTLNHOFFCA68CA,25.054762,121.52795,,臺北市中山區長春路100號11樓
中山區,房地(土地+建物),25.38,土地1建物1車位0,六層,七層,3,住家用,鋼筋混凝土造,134.89,4,2,2,有,無,26100000,,0.0,0,含增建或未登記建物。；,113.27,0.0,15.27,1,台北市,104,2019,4,15,40.804225,639639.6451592941,1982,6,23,37,0,RPQRMLTLNHOFFCA88CA,25.0600156,121.5406398,,臺北市中山區龍江路262號6樓
中山區,房地(土地+建物),4.43,土地1建物1車位0,二層,十四層,1,住家用,鋼筋混凝土造,48.11,2,1,1,有,有,8000000,,0.0,0,,24.31,1.29,5.72,1,台北市,104,2019,5,10,14.553275,549704.4479678973,2005,8,26,14,0,RPROMLLMNHOFFCA97CA,25.063898,121.525282,,臺北市中山區林森北路５３８號二樓之３
中山區,房地(土地+建物),7.06,土地2建物1車位0,六層,七層,3,見其他登記事項,鋼筋混凝土造,33.88,0,0,0,無,有,9580000,,0.0,0,,16.21,1.29,5.3,1,台北市,104,2019,5,2,10.2487,934752.7003424824,2018,9,25,1,0,RPWQMLNJOHOFFCA68CA,25.057649,121.528818,,臺北市中山區中原街４６之３號六樓
中山區,房地(土地+建物),25.0,土地1建物1車位0,四層,五層,2,住家用,鋼筋混凝土造,86.58,3,2,1,有,無,12700000,,0.0,0,,77.81,0.0,8.77,0,台北市,104,2019,4,26,26.19045,484909.5758186668,1978,6,12,41,0,RPXPMLLMNHOFFCA68CA,25.065858,121.538775,,臺北市中山區龍江路３５６巷５６號四樓
中山區,房地(土地+建物),23.8,土地1建物1車位0,三層,五層,2,住家用,鋼筋混凝土造,81.02,3,2,1,有,無,12000000,,0.0,0,親友、員工或其他特殊關係間之交易。；,70.65,0.0,10.37,0,台北市,104,2019,5,6,24.50855,489625.049217518,1978,6,2,41,0,RPOOMLKKOHOFFCA47CA,25.055897,121.537847,,臺北市中山區合江街５８巷２５號三樓
中山區,房地(土地+建物),4.82,土地1建物1車位0,十五層,十六層,1,住家用,鋼筋混凝土造,37.59,2,1,1,有,有,7740000,,0.0,0,含增建或未登記建物。,28.24,0.0,0.0,1,台北市,104,2019,4,29,11.370975,680680.4165869681,1999,9,28,20,0,RPTQMLSLNHOFFCA09DA,25.056115,121.524559,,臺北市中山區中山北路二段５９巷４５號１５樓之１４
中山區,房地(土地+建物),5.21,土地1建物1車位0,九層,十層,5,住家用,鋼筋混凝土造,22.09,1,1,1,有,有,4150000,,0.0,0,含增建或未登記建物。,22.09,0.0,0.0,1,台北市,104,2019,4,18,6.682225,621050.623108321,1976,9,3,43,0,RPQNMLLJOHOFFCA67DA,25.057123,121.526818,,臺北市中山區新生北路二段７２巷１７號９樓
中山區,房地(土地+建物)+車位,30.63,土地1建物1車位1,二層,九層,3,住家用,鋼筋混凝土造,238.98,4,2,2,有,有,47500000,坡道平面,41.72,2500000,,120.11,0.42,11.65,1,台北市,104,2019,4,28,72.29145,657062.4880259008,2009,10,21,10,1,RPWPMLOJOHOFFCA78DA,25.06544,121.52646,,臺北市中山區新生北路三段５６巷２１號２樓
中山區,房地(土地+建物)+車位,6.07,土地1建物1車位1,六層,十五層,5,住家用,鋼筋混凝土造,75.73,1,1,1,有,有,15800000,塔式車位,11.36,1800000,含增建或未登記建物。,34.17,3.24,2.8,1,台北市,104,2019,4,28,22.908325,689705.5982923238,2011,6,30,8,1,RPUPMLLKOHOFFCA38DA,25.063778,121.521315,,臺北市中山區撫順街１５號６樓之３
中山區,房地(土地+建物),38.43,土地1建物1車位0,四層,五層,3,住家用,鋼筋混凝土造,161.54,4,2,2,有,無,28250000,,0.0,0,含增建或未登記建物。,112.88,17.26,13.09,0,台北市,104,2019,5,3,48.86585,578113.3450047425,1990,2,17,29,0,RPTOMLLMNHOFFCA28DA,25.0847488,121.5737011,,臺北市中山區龍江路２２３巷２４號４樓
中山區,房地(土地+建物),5.78,土地1建物1車位0,三層,十二層,5,商業用,鋼筋混凝土造,42.63,1,1,1,有,有,10900000,,0.0,0,,24.66,1.53,0.0,1,台北市,104,2019,5,2,12.895575,845251.1811222067,2005,8,3,14,0,RPTNMLMKOHOFFCA08CA,25.059312,121.523592,,臺北市中山區中山北路二段９３巷８號三樓
中山區,房地(土地+建物),27.12,土地1建物1車位0,六層,七層,3,住家用,鋼筋混凝土造,150.17,3,2,2,有,無,15000000,,0.0,0,親友、員工或其他特殊關係間之交易。；,118.41,0.0,22.28,1,台北市,104,2019,4,19,45.426425,330204.2808783654,1980,11,19,39,0,RPTRMLNJOHOFFCA48CA,25.050068,121.541781,,臺北市中山區朱崙街６１號六樓
中山區,房地(土地+建物),8.15,土地1建物1車位0,二層,五層,2,住家用,鋼筋混凝土造,62.23,2,1,2,有,無,12100000,,0.0,0,含增建或未登記建物。；,50.69,0.0,3.71,0,台北市,104,2019,4,28,18.824575,642776.7957576732,1989,5,22,30,0,RPXPMLKMNHOFFCA58CA,25.055777,121.523822,,臺北市中山區中山北路二段59巷18號2樓之1
中山區,房地(土地+建物),26.0,土地1建物1車位0,三層,五層,2,住家用,鋼筋混凝土造,102.35,3,2,1,有,無,13000000,,0.0,0,,79.07,0.0,15.16,0,台北市,104,2019,4,23,30.960875,419884.7739283854,1982,2,27,37,0,RPRRMLKMNHOFFCA18CA,25.053951,121.52808,,臺北市中山區新生北路二段３１巷６號三樓
中山區,房地(土地+建物),51.0,土地3建物1車位0,二層,四層,2,住家用,鋼筋混凝土造,123.3,5,5,5,有,無,21300000,,0.0,0,,89.33,0.0,15.59,0,台北市,104,2019,4,29,37.29825,571072.3693470873,1971,2,20,48,0,RPRPMLKMNHOFFCA97CA,25.047718,121.52896,,臺北市中山區長安東路一段５６巷１弄２號二樓
中山區,房地(土地+建物),3.05,土地1建物1車位0,二層,十三層,5,住家用,鋼筋混凝土造,36.26,1,1,1,有,有,7250000,,0.0,0,含增建或未登記建物。；,21.23,2.6,0.0,1,台北市,104,2019,4,15,10.968649999999998,660974.686948713,2008,12,29,11,0,RPTQMLTLNHOFFCA09CA,25.056541,121.526791,,臺北市中山區新生北路二段68巷9號2樓之1
中山區,房地(土地+建物),8.86,土地2建物1車位0,十二層,十二層,1,住家用,鋼筋混凝土造,90.8,3,2,1,有,有,17800000,,0.0,0,,71.07,0.0,4.04,1,台北市,104,2019,4,13,27.467,648050.3877380129,1981,9,3,38,0,RPQNMLRLOHOFFCA38CA,25.0537475,121.5438656,,臺北市中山區復興北路１７０號十二樓
中山區,房地(土地+建物),31.18,土地1建物1車位0,四層,五層,2,住家用,鋼筋混凝土造,108.89,3,2,2,有,無,17400000,,0.0,0,,95.02,0.0,13.87,0,台北市,104,2019,4,16,32.939225,528245.5795483956,1983,4,11,36,0,RPTRMLTLNHOFFCA56CA,25.083474,121.548155,,臺北市中山區大直街57巷31號4樓
中山區,房地(土地+建物),8.93,土地1建物1車位0,五層,七層,5,住家用,鋼筋混凝土造,34.33,1,1,1,有,無,5000000,,0.0,0,含增建或未登記建物。；,16.04,0.79,2.16,1,台北市,104,2019,4,19,10.384825,481471.76288478624,1996,10,17,23,0,RPUNMLKMNHOFFCA08CA,25.0663,121.530555,,臺北市中山區吉林路411號5樓
中山區,房地(土地+建物)+車位,11.39,土地1建物1車位1,五層,十二層,1,住家用,鋼筋混凝土造,121.54,3,1,1,有,有,26000000,升降機械,11.13,0,陽台雨遮外推,58.17,10.7,6.16,1,台北市,104,2019,5,9,36.76585,707177.9926208697,2009,10,27,10,1,RPQOMLLMNHOFFCA87CA,25.057551,121.523665,,臺北市中山區中山北路二段７７巷１７號五樓之２
中山區,建物,0.0,土地0建物1車位1,六層,十一層,1,商業用,鋼筋混凝土造,117.85,2,2,1,有,有,10580000,坡道平面,0.0,0,,56.0,0.0,7.83,1,台北市,104,2019,3,22,35.649625,296777.3153294039,1999,5,24,20,0,RPTQMLNJOHOFFCA38CA,25.05363,121.539927,,臺北市中山區龍江路120巷9號6樓之7
中山區,房地(土地+建物),8.66,土地1建物1車位0,五層,五層,3,住家用,鋼筋混凝土造,31.410000000000004,1,1,1,有,有,8200000,,0.0,0,含增建或未登記建物。；,12.87,0.0,4.39,0,台北市,104,2019,4,19,9.501525,863019.3574189405,2003,4,11,16,0,RPXNMLOJOHOFFCA58CA,25.06148,121.531837,,臺北市中山區民權東路二段９２巷１弄６號五樓之２
中山區,房地(土地+建物),5.41,土地1建物1車位0,三層,六層,5,商業用,鋼筋混凝土造,27.92,1,1,1,有,有,4800000,,0.0,0,含增建或未登記建物。；,18.34,1.06,2.75,1,台北市,104,2019,4,26,8.4458,568329.8207393023,1997,6,28,22,0,RPVPMLOJOHOFFCA58CA,25.05583,121.52618,,臺北市中山區新生北路二段６０巷４３號三樓
中山區,房地(土地+建物),26.04,土地1建物1車位0,二層,七層,3,住家用,鋼筋混凝土造,140.6,3,2,2,有,有,21000000,,0.0,0,,102.46,0.0,17.85,1,台北市,104,2019,2,15,42.5315,493751.6899239387,1977,12,31,42,0,RPSNMLTKOHOFFCA68CA,25.061209,121.539142,,臺北市中山區合江街１８２號二樓
中山區,房地(土地+建物),20.22,土地1建物1車位0,五層,十三層,1,住家用,見其他登記事項,188.99,0,0,0,無,無,58300000,,0.0,0,,107.92,10.12,11.1,1,台北市,104,2019,3,21,57.169475,1019774.97606896,2017,10,20,2,0,RPWQMLMKOHOFFCA68CA,25.065815,121.522046,,臺北市中山區中山北路三段３８號五樓之１
中山區,房地(土地+建物)+車位,30.35,土地1建物1車位1,四層,十一層,1,住家用,鋼筋混凝土造,159.76,3,2,2,有,有,37700000,坡道平面,0.0,2500000,含增建或未登記建物。,95.24,3.21,11.79,1,台北市,104,2019,4,14,48.3274,780095.7634799307,1994,2,23,25,1,RPVRMLNJOHOFFCA78DA,25.0774869,121.5503538,,臺北市中山區明水路４５３號４樓
中山區,房地(土地+建物)+車位,23.9,土地2建物1車位2,七層,十五層,1,住家用,鋼筋混凝土造,362.75,4,2,3,有,有,83380000,坡道平面,88.3,0,,159.22,3.32,20.94,1,台北市,104,2019,4,15,109.731875,759852.1395902513,2014,12,3,5,1,RPUNMLNKOHOFFCA28CA,25.0640042,121.522,,臺北市中山區中山北路三段２號七樓
